statisticcat_desc,zip_5,group_desc,week_ending,agg_level_desc,congr_district_code,country_name,year,state_alpha,freq_desc,source_desc,watershed_desc,region_desc,sector_desc,location_desc,domain_desc,asd_desc,watershed_code,load_time,county_ansi,util_practice_desc,asd_code,county_code,county_name,unit_desc,Value,state_name,domaincat_desc,state_fips_code,begin_code,state_ansi,prodn_practice_desc,reference_period_desc,class_desc,commodity_desc,short_desc,end_code,CV (%),country_code
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2020,MT,ANNUAL,SURVEY,,,CROPS,MONTANA,TOTAL,,00000000,2020-07-10 12:03:03.000,,ALL UTILIZATION PRACTICES,,,,BU,"108,300,000",MONTANA,NOT SPECIFIED,30,00,30,ALL PRODUCTION PRACTICES,YEAR - JUL FORECAST,"SPRING, (EXCL DURUM)",WHEAT,"WHEAT, SPRING, (EXCL DURUM) - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2019,MT,ANNUAL,SURVEY,,,CROPS,MONTANA,TOTAL,,00000000,2024-01-09 15:00:00.000,,ALL UTILIZATION PRACTICES,,,,BU,"101,010,000",MONTANA,NOT SPECIFIED,30,00,30,ALL PRODUCTION PRACTICES,YEAR,"SPRING, (EXCL DURUM)",WHEAT,"WHEAT, SPRING, (EXCL DURUM) - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2019,MT,ANNUAL,SURVEY,,,CROPS,MONTANA,TOTAL,,00000000,2019-08-12 12:01:08.000,,ALL UTILIZATION PRACTICES,,,,BU,"85,000,000",MONTANA,NOT SPECIFIED,30,00,30,ALL PRODUCTION PRACTICES,YEAR - AUG FORECAST,"SPRING, (EXCL DURUM)",WHEAT,"WHEAT, SPRING, (EXCL DURUM) - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2019,MT,ANNUAL,SURVEY,,,CROPS,MONTANA,TOTAL,,00000000,2019-07-11 12:01:03.000,,ALL UTILIZATION PRACTICES,,,,BU,"80,000,000",MONTANA,NOT SPECIFIED,30,00,30,ALL PRODUCTION PRACTICES,YEAR - JUL FORECAST,"SPRING, (EXCL DURUM)",WHEAT,"WHEAT, SPRING, (EXCL DURUM) - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2018,MT,ANNUAL,SURVEY,,,CROPS,MONTANA,TOTAL,,00000000,2024-01-09 15:00:00.000,,ALL UTILIZATION PRACTICES,,,,BU,"95,880,000",MONTANA,NOT SPECIFIED,30,00,30,ALL PRODUCTION PRACTICES,YEAR,"SPRING, (EXCL DURUM)",WHEAT,"WHEAT, SPRING, (EXCL DURUM) - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2018,MT,ANNUAL,SURVEY,,,CROPS,MONTANA,TOTAL,,00000000,2018-08-10 12:01:40.000,,ALL UTILIZATION PRACTICES,,,,BU,"96,900,000",MONTANA,NOT SPECIFIED,30,00,30,ALL PRODUCTION PRACTICES,YEAR - AUG FORECAST,"SPRING, (EXCL DURUM)",WHEAT,"WHEAT, SPRING, (EXCL DURUM) - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2018,MT,ANNUAL,SURVEY,,,CROPS,MONTANA,TOTAL,,00000000,2018-07-12 12:00:55.000,,ALL UTILIZATION PRACTICES,,,,BU,"94,050,000",MONTANA,NOT SPECIFIED,30,00,30,ALL PRODUCTION PRACTICES,YEAR - JUL FORECAST,"SPRING, (EXCL DURUM)",WHEAT,"WHEAT, SPRING, (EXCL DURUM) - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2017,MT,ANNUAL,SURVEY,,,CROPS,MONTANA,TOTAL,,00000000,2019-02-06 15:00:06.000,,ALL UTILIZATION PRACTICES,,,,BU,"48,090,000",MONTANA,NOT SPECIFIED,30,00,30,ALL PRODUCTION PRACTICES,YEAR,"SPRING, (EXCL DURUM)",WHEAT,"WHEAT, SPRING, (EXCL DURUM) - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2017,MT,ANNUAL,SURVEY,,,CROPS,MONTANA,TOTAL,,00000000,2017-08-10 12:08:28.000,,ALL UTILIZATION PRACTICES,,,,BU,"46,640,000",MONTANA,NOT SPECIFIED,30,00,30,ALL PRODUCTION PRACTICES,YEAR - AUG FORECAST,"SPRING, (EXCL DURUM)",WHEAT,"WHEAT, SPRING, (EXCL DURUM) - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2017,MT,ANNUAL,SURVEY,,,CROPS,MONTANA,TOTAL,,00000000,2017-07-12 12:01:17.000,,ALL UTILIZATION PRACTICES,,,,BU,"55,120,000",MONTANA,NOT SPECIFIED,30,00,30,ALL PRODUCTION PRACTICES,YEAR - JUL FORECAST,"SPRING, (EXCL DURUM)",WHEAT,"WHEAT, SPRING, (EXCL DURUM) - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2016,MT,ANNUAL,SURVEY,,,CROPS,MONTANA,TOTAL,,00000000,2019-02-06 15:00:06.000,,ALL UTILIZATION PRACTICES,,,,BU,"74,160,000",MONTANA,NOT SPECIFIED,30,00,30,ALL PRODUCTION PRACTICES,YEAR,"SPRING, (EXCL DURUM)",WHEAT,"WHEAT, SPRING, (EXCL DURUM) - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2016,MT,ANNUAL,SURVEY,,,CROPS,MONTANA,TOTAL,,00000000,2016-08-12 12:00:00.000,,ALL UTILIZATION PRACTICES,,,,BU,"85,120,000",MONTANA,NOT SPECIFIED,30,00,30,ALL PRODUCTION PRACTICES,YEAR - AUG FORECAST,"SPRING, (EXCL DURUM)",WHEAT,"WHEAT, SPRING, (EXCL DURUM) - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2016,MT,ANNUAL,SURVEY,,,CROPS,MONTANA,TOTAL,,00000000,2016-07-12 12:00:00.000,,ALL UTILIZATION PRACTICES,,,,BU,"76,160,000",MONTANA,NOT SPECIFIED,30,00,30,ALL PRODUCTION PRACTICES,YEAR - JUL FORECAST,"SPRING, (EXCL DURUM)",WHEAT,"WHEAT, SPRING, (EXCL DURUM) - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2015,MT,ANNUAL,SURVEY,,,CROPS,MONTANA,TOTAL,,00000000,2019-02-06 15:00:06.000,,ALL UTILIZATION PRACTICES,,,,BU,"78,740,000",MONTANA,NOT SPECIFIED,30,00,30,ALL PRODUCTION PRACTICES,YEAR,"SPRING, (EXCL DURUM)",WHEAT,"WHEAT, SPRING, (EXCL DURUM) - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2015,MT,ANNUAL,SURVEY,,,CROPS,MONTANA,TOTAL,,00000000,2015-08-12 12:00:00.000,,ALL UTILIZATION PRACTICES,,,,BU,"85,250,000",MONTANA,NOT SPECIFIED,30,00,30,ALL PRODUCTION PRACTICES,YEAR - AUG FORECAST,"SPRING, (EXCL DURUM)",WHEAT,"WHEAT, SPRING, (EXCL DURUM) - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2015,MT,ANNUAL,SURVEY,,,CROPS,MONTANA,TOTAL,,00000000,2015-07-10 12:00:00.000,,ALL UTILIZATION PRACTICES,,,,BU,"88,000,000",MONTANA,NOT SPECIFIED,30,00,30,ALL PRODUCTION PRACTICES,YEAR - JUL FORECAST,"SPRING, (EXCL DURUM)",WHEAT,"WHEAT, SPRING, (EXCL DURUM) - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2018,NV,ANNUAL,SURVEY,,,CROPS,NEVADA,TOTAL,,00000000,2024-01-09 15:00:00.000,,ALL UTILIZATION PRACTICES,,,,BU,"300,000",NEVADA,NOT SPECIFIED,32,00,32,ALL PRODUCTION PRACTICES,YEAR,"SPRING, (EXCL DURUM)",WHEAT,"WHEAT, SPRING, (EXCL DURUM) - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2017,NV,ANNUAL,SURVEY,,,CROPS,NEVADA,TOTAL,,00000000,2019-02-06 15:00:06.000,,ALL UTILIZATION PRACTICES,,,,BU,"945,000",NEVADA,NOT SPECIFIED,32,00,32,ALL PRODUCTION PRACTICES,YEAR,"SPRING, (EXCL DURUM)",WHEAT,"WHEAT, SPRING, (EXCL DURUM) - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2016,NV,ANNUAL,SURVEY,,,CROPS,NEVADA,TOTAL,,00000000,2019-02-06 15:00:06.000,,ALL UTILIZATION PRACTICES,,,,BU,"201,000",NEVADA,NOT SPECIFIED,32,00,32,ALL PRODUCTION PRACTICES,YEAR,"SPRING, (EXCL DURUM)",WHEAT,"WHEAT, SPRING, (EXCL DURUM) - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2015,NV,ANNUAL,SURVEY,,,CROPS,NEVADA,TOTAL,,00000000,2019-02-06 15:00:06.000,,ALL UTILIZATION PRACTICES,,,,BU,"110,000",NEVADA,NOT SPECIFIED,32,00,32,ALL PRODUCTION PRACTICES,YEAR,"SPRING, (EXCL DURUM)",WHEAT,"WHEAT, SPRING, (EXCL DURUM) - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2026,ND,ANNUAL,SURVEY,,,CROPS,NORTH DAKOTA,TOTAL,,00000000,2026-08-12 12:00:00.000,,ALL UTILIZATION PRACTICES,,,,BU,"246,950,000",NORTH DAKOTA,NOT SPECIFIED,38,00,38,ALL PRODUCTION PRACTICES,YEAR,"SPRING, (EXCL DURUM)",WHEAT,"WHEAT, SPRING, (EXCL DURUM) - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2026,ND,ANNUAL,SURVEY,,,CROPS,NORTH DAKOTA,TOTAL,,00000000,2026-08-12 12:00:00.000,,ALL UTILIZATION PRACTICES,,,,BU,"246,950,000",NORTH DAKOTA,NOT SPECIFIED,38,00,38,ALL PRODUCTION PRACTICES,YEAR - AUG FORECAST,"SPRING, (EXCL DURUM)",WHEAT,"WHEAT, SPRING, (EXCL DURUM) - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2026,ND,ANNUAL,SURVEY,,,CROPS,NORTH DAKOTA,TOTAL,,00000000,2026-07-10 12:00:00.000,,ALL UTILIZATION PRACTICES,,,,BU,"257,520,000",NORTH DAKOTA,NOT SPECIFIED,38,00,38,ALL PRODUCTION PRACTICES,YEAR - JUL FORECAST,"SPRING, (EXCL DURUM)",WHEAT,"WHEAT, SPRING, (EXCL DURUM) - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2025,ND,ANNUAL,SURVEY,,,CROPS,NORTH DAKOTA,TOTAL,,00000000,2025-09-30 12:00:00.000,,ALL UTILIZATION PRACTICES,,,,BU,"276,650,000",NORTH DAKOTA,NOT SPECIFIED,38,00,38,ALL PRODUCTION PRACTICES,YEAR,"SPRING, (EXCL DURUM)",WHEAT,"WHEAT, SPRING, (EXCL DURUM) - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2025,ND,ANNUAL,SURVEY,,,CROPS,NORTH DAKOTA,TOTAL,,00000000,2025-08-12 12:00:00.000,,ALL UTILIZATION PRACTICES,,,,BU,"275,000,000",NORTH DAKOTA,NOT SPECIFIED,38,00,38,ALL PRODUCTION PRACTICES,YEAR - AUG FORECAST,"SPRING, (EXCL DURUM)",WHEAT,"WHEAT, SPRING, (EXCL DURUM) - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2025,ND,ANNUAL,SURVEY,,,CROPS,NORTH DAKOTA,TOTAL,,00000000,2025-07-11 12:00:00.000,,ALL UTILIZATION PRACTICES,,,,BU,"289,100,000",NORTH DAKOTA,NOT SPECIFIED,38,00,38,ALL PRODUCTION PRACTICES,YEAR - JUL FORECAST,"SPRING, (EXCL DURUM)",WHEAT,"WHEAT, SPRING, (EXCL DURUM) - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2024,ND,ANNUAL,SURVEY,,,CROPS,NORTH DAKOTA,TOTAL,,00000000,2025-09-30 12:00:00.000,,ALL UTILIZATION PRACTICES,,,,BU,"310,340,000",NORTH DAKOTA,NOT SPECIFIED,38,00,38,ALL PRODUCTION PRACTICES,YEAR,"SPRING, (EXCL DURUM)",WHEAT,"WHEAT, SPRING, (EXCL DURUM) - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2024,ND,ANNUAL,SURVEY,,,CROPS,NORTH DAKOTA,TOTAL,,00000000,2024-08-12 12:00:00.000,,ALL UTILIZATION PRACTICES,,,,BU,"294,560,000",NORTH DAKOTA,NOT SPECIFIED,38,00,38,ALL PRODUCTION PRACTICES,YEAR - AUG FORECAST,"SPRING, (EXCL DURUM)",WHEAT,"WHEAT, SPRING, (EXCL DURUM) - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2024,ND,ANNUAL,SURVEY,,,CROPS,NORTH DAKOTA,TOTAL,,00000000,2024-07-12 12:00:00.000,,ALL UTILIZATION PRACTICES,,,,BU,"305,760,000",NORTH DAKOTA,NOT SPECIFIED,38,00,38,ALL PRODUCTION PRACTICES,YEAR - JUL FORECAST,"SPRING, (EXCL DURUM)",WHEAT,"WHEAT, SPRING, (EXCL DURUM) - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2023,ND,ANNUAL,SURVEY,,,CROPS,NORTH DAKOTA,TOTAL,,00000000,2024-09-30 12:00:00.000,,ALL UTILIZATION PRACTICES,,,,BU,"266,265,000",NORTH DAKOTA,NOT SPECIFIED,38,00,38,ALL PRODUCTION PRACTICES,YEAR,"SPRING, (EXCL DURUM)",WHEAT,"WHEAT, SPRING, (EXCL DURUM) - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2023,ND,ANNUAL,SURVEY,,,CROPS,NORTH DAKOTA,TOTAL,,00000000,2023-08-11 12:00:00.000,,ALL UTILIZATION PRACTICES,,,,BU,"244,350,000",NORTH DAKOTA,NOT SPECIFIED,38,00,38,ALL PRODUCTION PRACTICES,YEAR - AUG FORECAST,"SPRING, (EXCL DURUM)",WHEAT,"WHEAT, SPRING, (EXCL DURUM) - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2023,ND,ANNUAL,SURVEY,,,CROPS,NORTH DAKOTA,TOTAL,,00000000,2023-07-12 12:00:00.000,,ALL UTILIZATION PRACTICES,,,,BU,"255,210,000",NORTH DAKOTA,NOT SPECIFIED,38,00,38,ALL PRODUCTION PRACTICES,YEAR - JUL FORECAST,"SPRING, (EXCL DURUM)",WHEAT,"WHEAT, SPRING, (EXCL DURUM) - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2022,ND,ANNUAL,SURVEY,,,CROPS,NORTH DAKOTA,TOTAL,,00000000,2024-01-09 15:00:00.000,,ALL UTILIZATION PRACTICES,,,,BU,"263,000,000",NORTH DAKOTA,NOT SPECIFIED,38,00,38,ALL PRODUCTION PRACTICES,YEAR,"SPRING, (EXCL DURUM)",WHEAT,"WHEAT, SPRING, (EXCL DURUM) - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2022,ND,ANNUAL,SURVEY,,,CROPS,NORTH DAKOTA,TOTAL,,00000000,2022-08-12 12:00:52.000,,ALL UTILIZATION PRACTICES,,,,BU,"273,000,000",NORTH DAKOTA,NOT SPECIFIED,38,00,38,ALL PRODUCTION PRACTICES,YEAR - AUG FORECAST,"SPRING, (EXCL DURUM)",WHEAT,"WHEAT, SPRING, (EXCL DURUM) - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2022,ND,ANNUAL,SURVEY,,,CROPS,NORTH DAKOTA,TOTAL,,00000000,2022-07-12 12:00:38.000,,ALL UTILIZATION PRACTICES,,,,BU,"267,750,000",NORTH DAKOTA,NOT SPECIFIED,38,00,38,ALL PRODUCTION PRACTICES,YEAR - JUL FORECAST,"SPRING, (EXCL DURUM)",WHEAT,"WHEAT, SPRING, (EXCL DURUM) - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2021,ND,ANNUAL,SURVEY,,,CROPS,NORTH DAKOTA,TOTAL,,00000000,2024-01-09 15:00:00.000,,ALL UTILIZATION PRACTICES,,,,BU,"174,535,000",NORTH DAKOTA,NOT SPECIFIED,38,00,38,ALL PRODUCTION PRACTICES,YEAR,"SPRING, (EXCL DURUM)",WHEAT,"WHEAT, SPRING, (EXCL DURUM) - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2021,ND,ANNUAL,SURVEY,,,CROPS,NORTH DAKOTA,TOTAL,,00000000,2021-08-12 12:01:34.000,,ALL UTILIZATION PRACTICES,,,,BU,"172,500,000",NORTH DAKOTA,NOT SPECIFIED,38,00,38,ALL PRODUCTION PRACTICES,YEAR - AUG FORECAST,"SPRING, (EXCL DURUM)",WHEAT,"WHEAT, SPRING, (EXCL DURUM) - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2021,ND,ANNUAL,SURVEY,,,CROPS,NORTH DAKOTA,TOTAL,,00000000,2021-07-12 12:00:27.000,,ALL UTILIZATION PRACTICES,,,,BU,"161,000,000",NORTH DAKOTA,NOT SPECIFIED,38,00,38,ALL PRODUCTION PRACTICES,YEAR - JUL FORECAST,"SPRING, (EXCL DURUM)",WHEAT,"WHEAT, SPRING, (EXCL DURUM) - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2020,ND,ANNUAL,SURVEY,,,CROPS,NORTH DAKOTA,TOTAL,,00000000,2024-01-09 15:00:00.000,,ALL UTILIZATION PRACTICES,,,,BU,"275,870,000",NORTH DAKOTA,NOT SPECIFIED,38,00,38,ALL PRODUCTION PRACTICES,YEAR,"SPRING, (EXCL DURUM)",WHEAT,"WHEAT, SPRING, (EXCL DURUM) - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2020,ND,ANNUAL,SURVEY,,,CROPS,NORTH DAKOTA,TOTAL,,00000000,2020-08-12 12:04:12.000,,ALL UTILIZATION PRACTICES,,,,BU,"280,800,000",NORTH DAKOTA,NOT SPECIFIED,38,00,38,ALL PRODUCTION PRACTICES,YEAR - AUG FORECAST,"SPRING, (EXCL DURUM)",WHEAT,"WHEAT, SPRING, (EXCL DURUM) - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2020,ND,ANNUAL,SURVEY,,,CROPS,NORTH DAKOTA,TOTAL,,00000000,2020-07-10 12:03:03.000,,ALL UTILIZATION PRACTICES,,,,BU,"263,250,000",NORTH DAKOTA,NOT SPECIFIED,38,00,38,ALL PRODUCTION PRACTICES,YEAR - JUL FORECAST,"SPRING, (EXCL DURUM)",WHEAT,"WHEAT, SPRING, (EXCL DURUM) - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2019,ND,ANNUAL,SURVEY,,,CROPS,NORTH DAKOTA,TOTAL,,00000000,2024-01-09 15:00:00.000,,ALL UTILIZATION PRACTICES,,,,BU,"291,550,000",NORTH DAKOTA,NOT SPECIFIED,38,00,38,ALL PRODUCTION PRACTICES,YEAR,"SPRING, (EXCL DURUM)",WHEAT,"WHEAT, SPRING, (EXCL DURUM) - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2019,ND,ANNUAL,SURVEY,,,CROPS,NORTH DAKOTA,TOTAL,,00000000,2019-08-12 12:01:08.000,,ALL UTILIZATION PRACTICES,,,,BU,"320,000,000",NORTH DAKOTA,NOT SPECIFIED,38,00,38,ALL PRODUCTION PRACTICES,YEAR - AUG FORECAST,"SPRING, (EXCL DURUM)",WHEAT,"WHEAT, SPRING, (EXCL DURUM) - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2019,ND,ANNUAL,SURVEY,,,CROPS,NORTH DAKOTA,TOTAL,,00000000,2019-07-11 12:01:03.000,,ALL UTILIZATION PRACTICES,,,,BU,"300,800,000",NORTH DAKOTA,NOT SPECIFIED,38,00,38,ALL PRODUCTION PRACTICES,YEAR - JUL FORECAST,"SPRING, (EXCL DURUM)",WHEAT,"WHEAT, SPRING, (EXCL DURUM) - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2018,ND,ANNUAL,SURVEY,,,CROPS,NORTH DAKOTA,TOTAL,,00000000,2024-01-09 15:00:00.000,,ALL UTILIZATION PRACTICES,,,,BU,"318,010,000",NORTH DAKOTA,NOT SPECIFIED,38,00,38,ALL PRODUCTION PRACTICES,YEAR,"SPRING, (EXCL DURUM)",WHEAT,"WHEAT, SPRING, (EXCL DURUM) - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2018,ND,ANNUAL,SURVEY,,,CROPS,NORTH DAKOTA,TOTAL,,00000000,2018-08-10 12:01:40.000,,ALL UTILIZATION PRACTICES,,,,BU,"312,000,000",NORTH DAKOTA,NOT SPECIFIED,38,00,38,ALL PRODUCTION PRACTICES,YEAR - AUG FORECAST,"SPRING, (EXCL DURUM)",WHEAT,"WHEAT, SPRING, (EXCL DURUM) - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2018,ND,ANNUAL,SURVEY,,,CROPS,NORTH DAKOTA,TOTAL,,00000000,2018-07-12 12:00:55.000,,ALL UTILIZATION PRACTICES,,,,BU,"312,000,000",NORTH DAKOTA,NOT SPECIFIED,38,00,38,ALL PRODUCTION PRACTICES,YEAR - JUL FORECAST,"SPRING, (EXCL DURUM)",WHEAT,"WHEAT, SPRING, (EXCL DURUM) - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2017,ND,ANNUAL,SURVEY,,,CROPS,NORTH DAKOTA,TOTAL,,00000000,2019-02-06 15:00:06.000,,ALL UTILIZATION PRACTICES,,,,BU,"207,050,000",NORTH DAKOTA,NOT SPECIFIED,38,00,38,ALL PRODUCTION PRACTICES,YEAR,"SPRING, (EXCL DURUM)",WHEAT,"WHEAT, SPRING, (EXCL DURUM) - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2017,ND,ANNUAL,SURVEY,,,CROPS,NORTH DAKOTA,TOTAL,,00000000,2017-08-10 12:08:28.000,,ALL UTILIZATION PRACTICES,,,,BU,"185,760,000",NORTH DAKOTA,NOT SPECIFIED,38,00,38,ALL PRODUCTION PRACTICES,YEAR - AUG FORECAST,"SPRING, (EXCL DURUM)",WHEAT,"WHEAT, SPRING, (EXCL DURUM) - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2017,ND,ANNUAL,SURVEY,,,CROPS,NORTH DAKOTA,TOTAL,,00000000,2017-07-12 12:01:17.000,,ALL UTILIZATION PRACTICES,,,,BU,"196,080,000",NORTH DAKOTA,NOT SPECIFIED,38,00,38,ALL PRODUCTION PRACTICES,YEAR - JUL FORECAST,"SPRING, (EXCL DURUM)",WHEAT,"WHEAT, SPRING, (EXCL DURUM) - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2016,ND,ANNUAL,SURVEY,,,CROPS,NORTH DAKOTA,TOTAL,,00000000,2019-02-06 15:00:06.000,,ALL UTILIZATION PRACTICES,,,,BU,"269,100,000",NORTH DAKOTA,NOT SPECIFIED,38,00,38,ALL PRODUCTION PRACTICES,YEAR,"SPRING, (EXCL DURUM)",WHEAT,"WHEAT, SPRING, (EXCL DURUM) - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2016,ND,ANNUAL,SURVEY,,,CROPS,NORTH DAKOTA,TOTAL,,00000000,2016-08-12 12:00:00.000,,ALL UTILIZATION PRACTICES,,,,BU,"291,400,000",NORTH DAKOTA,NOT SPECIFIED,38,00,38,ALL PRODUCTION PRACTICES,YEAR - AUG FORECAST,"SPRING, (EXCL DURUM)",WHEAT,"WHEAT, SPRING, (EXCL DURUM) - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2016,ND,ANNUAL,SURVEY,,,CROPS,NORTH DAKOTA,TOTAL,,00000000,2016-07-12 12:00:00.000,,ALL UTILIZATION PRACTICES,,,,BU,"279,000,000",NORTH DAKOTA,NOT SPECIFIED,38,00,38,ALL PRODUCTION PRACTICES,YEAR - JUL FORECAST,"SPRING, (EXCL DURUM)",WHEAT,"WHEAT, SPRING, (EXCL DURUM) - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2015,ND,ANNUAL,SURVEY,,,CROPS,NORTH DAKOTA,TOTAL,,00000000,2019-02-06 15:00:06.000,,ALL UTILIZATION PRACTICES,,,,BU,"319,200,000",NORTH DAKOTA,NOT SPECIFIED,38,00,38,ALL PRODUCTION PRACTICES,YEAR,"SPRING, (EXCL DURUM)",WHEAT,"WHEAT, SPRING, (EXCL DURUM) - PRODUCTION, MEASURED IN BU",00,,9000
PRODUCTION,,FIELD CROPS,,STATE,,UNITED STATES,2015,ND,ANNUAL,SURVEY,,,CROPS,NORTH DAKOTA,TOTAL,,00000000,2015-08-12 12:00:00.000,,ALL UTILIZATION PRACTICES,,,,BU,"297,600,000",NORTH DAKOTA,NOT SPECIFIED,38,00,38,ALL PRODUCTION PRACTICES,YEAR - AUG FORECAST,"SPRING, (EXCL DURUM)",WHEAT,"WHEAT, SPRING, (EXCL DURUM) - PRODUCTION, MEASURED IN BU",00,,9000
