zip_5,domaincat_desc,group_desc,week_ending,sector_desc,class_desc,asd_code,watershed_desc,commodity_desc,county_code,state_name,domain_desc,Value,location_desc,freq_desc,short_desc,reference_period_desc,util_practice_desc,county_ansi,county_name,watershed_code,statisticcat_desc,source_desc,year,country_name,agg_level_desc,unit_desc,congr_district_code,prodn_practice_desc,CV (%),state_fips_code,end_code,begin_code,country_code,region_desc,state_ansi,asd_desc,load_time,state_alpha
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,MARYLAND,TOTAL,"680,000",MARYLAND,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2020,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,24,00,00,9000,,24,,2024-01-09 15:00:00.000,MD
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,MARYLAND,TOTAL,"880,000",MARYLAND,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2019,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,24,00,00,9000,,24,,2024-01-09 15:00:00.000,MD
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,MARYLAND,TOTAL,"855,000",MARYLAND,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2018,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,24,00,00,9000,,24,,2024-01-09 15:00:00.000,MD
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,MARYLAND,TOTAL,"1,025,000",MARYLAND,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2017,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,24,00,00,9000,,24,,2019-02-06 15:00:06.000,MD
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,MARYLAND,TOTAL,"900,000",MARYLAND,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2016,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,24,00,00,9000,,24,,2019-02-06 15:00:06.000,MD
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,MARYLAND,TOTAL,"990,000",MARYLAND,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2015,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,24,00,00,9000,,24,,2019-02-06 15:00:06.000,MD
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,MASSACHUSETTS,TOTAL,"187,000",MASSACHUSETTS,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2025,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,25,00,00,9000,,25,,2026-01-12 12:00:00.000,MA
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,MASSACHUSETTS,TOTAL,"209,000",MASSACHUSETTS,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2024,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,25,00,00,9000,,25,,2025-09-30 12:00:00.000,MA
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,MASSACHUSETTS,TOTAL,"176,000",MASSACHUSETTS,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2023,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,25,00,00,9000,,25,,2024-09-30 12:00:00.000,MA
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,MASSACHUSETTS,TOTAL,"165,000",MASSACHUSETTS,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2022,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,25,00,00,9000,,25,,2024-01-09 15:00:00.000,MA
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,MASSACHUSETTS,TOTAL,"187,000",MASSACHUSETTS,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2021,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,25,00,00,9000,,25,,2024-01-09 15:00:00.000,MA
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,MASSACHUSETTS,TOTAL,"192,000",MASSACHUSETTS,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2020,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,25,00,00,9000,,25,,2024-01-09 15:00:00.000,MA
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,MASSACHUSETTS,TOTAL,"220,000",MASSACHUSETTS,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2019,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,25,00,00,9000,,25,,2024-01-09 15:00:00.000,MA
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,MASSACHUSETTS,TOTAL,"240,000",MASSACHUSETTS,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2018,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,25,00,00,9000,,25,,2024-01-09 15:00:00.000,MA
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,MASSACHUSETTS,TOTAL,"228,000",MASSACHUSETTS,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2017,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,25,00,00,9000,,25,,2019-02-06 15:00:06.000,MA
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,MASSACHUSETTS,TOTAL,"224,000",MASSACHUSETTS,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2016,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,25,00,00,9000,,25,,2019-02-06 15:00:06.000,MA
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,MASSACHUSETTS,TOTAL,"247,000",MASSACHUSETTS,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2015,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,25,00,00,9000,,25,,2019-02-06 15:00:06.000,MA
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,MICHIGAN,TOTAL,"7,875,000",MICHIGAN,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2025,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,26,00,00,9000,,26,,2026-01-12 12:00:00.000,MI
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,MICHIGAN,TOTAL,"6,663,000",MICHIGAN,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2024,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,26,00,00,9000,,26,,2025-09-30 12:00:00.000,MI
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,MICHIGAN,TOTAL,"6,400,000",MICHIGAN,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2023,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,26,00,00,9000,,26,,2024-09-30 12:00:00.000,MI
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,MICHIGAN,TOTAL,"6,600,000",MICHIGAN,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2022,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,26,00,00,9000,,26,,2024-01-09 15:00:00.000,MI
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,MICHIGAN,TOTAL,"6,970,000",MICHIGAN,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2021,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,26,00,00,9000,,26,,2024-01-09 15:00:00.000,MI
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,MICHIGAN,TOTAL,"6,125,000",MICHIGAN,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2020,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,26,00,00,9000,,26,,2024-01-09 15:00:00.000,MI
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,MICHIGAN,TOTAL,"6,290,000",MICHIGAN,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2019,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,26,00,00,9000,,26,,2024-01-09 15:00:00.000,MI
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,MICHIGAN,TOTAL,"5,950,000",MICHIGAN,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2018,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,26,00,00,9000,,26,,2024-01-09 15:00:00.000,MI
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,MICHIGAN,TOTAL,"6,290,000",MICHIGAN,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2017,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,26,00,00,9000,,26,,2019-02-06 15:00:06.000,MI
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,MICHIGAN,TOTAL,"6,630,000",MICHIGAN,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2016,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,26,00,00,9000,,26,,2019-02-06 15:00:06.000,MI
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,MICHIGAN,TOTAL,"4,940,000",MICHIGAN,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2015,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,26,00,00,9000,,26,,2019-02-06 15:00:06.000,MI
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,MINNESOTA,TOTAL,"8,280,000",MINNESOTA,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2025,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,27,00,00,9000,,27,,2026-01-12 12:00:00.000,MN
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,MINNESOTA,TOTAL,"7,980,000",MINNESOTA,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2024,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,27,00,00,9000,,27,,2025-09-30 12:00:00.000,MN
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,MINNESOTA,TOTAL,"6,475,000",MINNESOTA,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2023,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,27,00,00,9000,,27,,2024-09-30 12:00:00.000,MN
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,MINNESOTA,TOTAL,"9,675,000",MINNESOTA,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2022,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,27,00,00,9000,,27,,2024-01-09 15:00:00.000,MN
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,MINNESOTA,TOTAL,"8,550,000",MINNESOTA,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2021,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,27,00,00,9000,,27,,2024-01-09 15:00:00.000,MN
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,MINNESOTA,TOTAL,"9,660,000",MINNESOTA,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2020,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,27,00,00,9000,,27,,2024-01-09 15:00:00.000,MN
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,MINNESOTA,TOTAL,"8,740,000",MINNESOTA,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2019,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,27,00,00,9000,,27,,2024-01-09 15:00:00.000,MN
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,MINNESOTA,TOTAL,"7,480,000",MINNESOTA,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2018,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,27,00,00,9000,,27,,2024-01-09 15:00:00.000,MN
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,MINNESOTA,TOTAL,"7,740,000",MINNESOTA,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2017,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,27,00,00,9000,,27,,2019-02-06 15:00:06.000,MN
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,MINNESOTA,TOTAL,"8,385,000",MINNESOTA,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2016,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,27,00,00,9000,,27,,2019-02-06 15:00:06.000,MN
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,MINNESOTA,TOTAL,"9,675,000",MINNESOTA,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2015,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,27,00,00,9000,,27,,2019-02-06 15:00:06.000,MN
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,MISSISSIPPI,TOTAL,"270,000",MISSISSIPPI,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2025,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,28,00,00,9000,,28,,2026-01-12 12:00:00.000,MS
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,MISSISSIPPI,TOTAL,"112,000",MISSISSIPPI,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2024,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,28,00,00,9000,,28,,2025-09-30 12:00:00.000,MS
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,MISSISSIPPI,TOTAL,"90,000",MISSISSIPPI,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2023,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,28,00,00,9000,,28,,2024-09-30 12:00:00.000,MS
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,MISSISSIPPI,TOTAL,"75,000",MISSISSIPPI,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2022,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,28,00,00,9000,,28,,2024-01-09 15:00:00.000,MS
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,MISSISSIPPI,TOTAL,"136,000",MISSISSIPPI,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2021,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,28,00,00,9000,,28,,2024-01-09 15:00:00.000,MS
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,MISSISSIPPI,TOTAL,"98,000",MISSISSIPPI,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2020,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,28,00,00,9000,,28,,2024-01-09 15:00:00.000,MS
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,MISSISSIPPI,TOTAL,"105,000",MISSISSIPPI,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2019,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,28,00,00,9000,,28,,2024-01-09 15:00:00.000,MS
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,MISSISSIPPI,TOTAL,"105,000",MISSISSIPPI,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2018,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,28,00,00,9000,,28,,2024-01-09 15:00:00.000,MS
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,MISSISSIPPI,TOTAL,"126,000",MISSISSIPPI,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2017,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,28,00,00,9000,,28,,2019-02-06 15:00:06.000,MS
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,MISSISSIPPI,TOTAL,"140,000",MISSISSIPPI,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2016,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,28,00,00,9000,,28,,2019-02-06 15:00:06.000,MS
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,MISSISSIPPI,TOTAL,"160,000",MISSISSIPPI,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2015,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,28,00,00,9000,,28,,2019-02-06 15:00:06.000,MS
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,MISSOURI,TOTAL,"1,280,000",MISSOURI,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2025,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,29,00,00,9000,,29,,2026-01-12 12:00:00.000,MO
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,MISSOURI,TOTAL,"1,800,000",MISSOURI,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2024,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,29,00,00,9000,,29,,2025-09-30 12:00:00.000,MO
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,MISSOURI,TOTAL,"1,400,000",MISSOURI,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2023,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,29,00,00,9000,,29,,2024-09-30 12:00:00.000,MO
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,MISSOURI,TOTAL,"1,650,000",MISSOURI,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2022,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,29,00,00,9000,,29,,2024-01-09 15:00:00.000,MO
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,MISSOURI,TOTAL,"1,050,000",MISSOURI,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2021,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,29,00,00,9000,,29,,2024-01-09 15:00:00.000,MO
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,MISSOURI,TOTAL,"1,700,000",MISSOURI,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2020,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,29,00,00,9000,,29,,2024-01-09 15:00:00.000,MO
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,MISSOURI,TOTAL,"1,120,000",MISSOURI,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2019,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,29,00,00,9000,,29,,2024-01-09 15:00:00.000,MO
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,MISSOURI,TOTAL,"1,300,000",MISSOURI,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2018,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,29,00,00,9000,,29,,2024-01-09 15:00:00.000,MO
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,MISSOURI,TOTAL,"1,050,000",MISSOURI,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2017,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,29,00,00,9000,,29,,2019-02-06 15:00:06.000,MO
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,MISSOURI,TOTAL,"1,200,000",MISSOURI,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2016,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,29,00,00,9000,,29,,2019-02-06 15:00:06.000,MO
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,MISSOURI,TOTAL,"1,400,000",MISSOURI,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2015,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,29,00,00,9000,,29,,2019-02-06 15:00:06.000,MO
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,MONTANA,TOTAL,"1,311,000",MONTANA,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2025,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,30,00,00,9000,,30,,2026-01-12 12:00:00.000,MT
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,MONTANA,TOTAL,"740,000",MONTANA,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2024,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,30,00,00,9000,,30,,2025-09-30 12:00:00.000,MT
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,MONTANA,TOTAL,"1,426,000",MONTANA,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2023,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,30,00,00,9000,,30,,2024-09-30 12:00:00.000,MT
,NOT SPECIFIED,FIELD CROPS,,CROPS,ALL CLASSES,,,CORN,,MONTANA,TOTAL,"1,134,000",MONTANA,ANNUAL,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",YEAR,SILAGE,,,00000000,PRODUCTION,SURVEY,2022,UNITED STATES,STATE,TONS,,ALL PRODUCTION PRACTICES,,30,00,00,9000,,30,,2024-01-09 15:00:00.000,MT
