state_ansi,prodn_practice_desc,class_desc,reference_period_desc,commodity_desc,end_code,short_desc,CV (%),country_code,state_fips_code,begin_code,county_name,unit_desc,Value,state_name,domaincat_desc,county_ansi,util_practice_desc,asd_code,county_code,location_desc,domain_desc,asd_desc,watershed_code,load_time,watershed_desc,region_desc,sector_desc,agg_level_desc,week_ending,congr_district_code,country_name,year,state_alpha,freq_desc,source_desc,statisticcat_desc,zip_5,group_desc
36,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,SOYBEANS,09,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",,9000,36,09,,BU,                 (D),NEW YORK,NOT SPECIFIED,,ON FARM,,,NEW YORK,TOTAL,,00000000,2024-01-09 15:00:00.000,,,CROPS,STATE,,,UNITED STATES,2020,NY,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
36,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,SOYBEANS,09,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",,9000,36,09,,BU,                 (D),NEW YORK,NOT SPECIFIED,,ON FARM,,,NEW YORK,TOTAL,,00000000,2024-01-09 15:00:00.000,,,CROPS,STATE,,,UNITED STATES,2019,NY,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
36,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,SOYBEANS,09,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",,9000,36,09,,BU,                 (D),NEW YORK,NOT SPECIFIED,,ON FARM,,,NEW YORK,TOTAL,,00000000,2019-02-06 15:00:06.000,,,CROPS,STATE,,,UNITED STATES,2018,NY,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
36,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,SOYBEANS,09,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",,9000,36,09,,BU,                 (D),NEW YORK,NOT SPECIFIED,,ON FARM,,,NEW YORK,TOTAL,,00000000,2019-02-06 15:00:06.000,,,CROPS,STATE,,,UNITED STATES,2017,NY,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
36,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,SOYBEANS,09,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",,9000,36,09,,BU,                 (D),NEW YORK,NOT SPECIFIED,,ON FARM,,,NEW YORK,TOTAL,,00000000,2019-02-06 15:00:06.000,,,CROPS,STATE,,,UNITED STATES,2016,NY,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
36,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,SOYBEANS,09,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",,9000,36,09,,BU,                 (D),NEW YORK,NOT SPECIFIED,,ON FARM,,,NEW YORK,TOTAL,,00000000,2019-02-06 15:00:06.000,,,CROPS,STATE,,,UNITED STATES,2015,NY,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
37,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,SOYBEANS,09,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",,9000,37,09,,BU,                 (D),NORTH CAROLINA,NOT SPECIFIED,,ON FARM,,,NORTH CAROLINA,TOTAL,,00000000,2026-01-12 12:00:00.000,,,CROPS,STATE,,,UNITED STATES,2025,NC,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
37,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,SOYBEANS,09,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",,9000,37,09,,BU,                 (D),NORTH CAROLINA,NOT SPECIFIED,,ON FARM,,,NORTH CAROLINA,TOTAL,,00000000,2025-01-10 12:00:00.000,,,CROPS,STATE,,,UNITED STATES,2024,NC,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
37,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,SOYBEANS,09,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",,9000,37,09,,BU,                 (D),NORTH CAROLINA,NOT SPECIFIED,,ON FARM,,,NORTH CAROLINA,TOTAL,,00000000,2024-01-09 15:00:00.000,,,CROPS,STATE,,,UNITED STATES,2023,NC,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
37,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,SOYBEANS,09,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",,9000,37,09,,BU,                 (D),NORTH CAROLINA,NOT SPECIFIED,,ON FARM,,,NORTH CAROLINA,TOTAL,,00000000,2024-01-09 15:00:00.000,,,CROPS,STATE,,,UNITED STATES,2022,NC,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
37,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,SOYBEANS,09,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",,9000,37,09,,BU,                 (D),NORTH CAROLINA,NOT SPECIFIED,,ON FARM,,,NORTH CAROLINA,TOTAL,,00000000,2024-01-09 15:00:00.000,,,CROPS,STATE,,,UNITED STATES,2021,NC,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
37,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,SOYBEANS,09,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",,9000,37,09,,BU,                 (D),NORTH CAROLINA,NOT SPECIFIED,,ON FARM,,,NORTH CAROLINA,TOTAL,,00000000,2024-01-09 15:00:00.000,,,CROPS,STATE,,,UNITED STATES,2020,NC,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
37,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,SOYBEANS,09,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",,9000,37,09,,BU,                 (D),NORTH CAROLINA,NOT SPECIFIED,,ON FARM,,,NORTH CAROLINA,TOTAL,,00000000,2024-01-09 15:00:00.000,,,CROPS,STATE,,,UNITED STATES,2019,NC,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
37,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,SOYBEANS,09,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",,9000,37,09,,BU,                 (D),NORTH CAROLINA,NOT SPECIFIED,,ON FARM,,,NORTH CAROLINA,TOTAL,,00000000,2019-02-06 15:00:06.000,,,CROPS,STATE,,,UNITED STATES,2018,NC,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
37,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,SOYBEANS,09,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",,9000,37,09,,BU,                 (D),NORTH CAROLINA,NOT SPECIFIED,,ON FARM,,,NORTH CAROLINA,TOTAL,,00000000,2019-02-06 15:00:06.000,,,CROPS,STATE,,,UNITED STATES,2017,NC,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
37,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,SOYBEANS,09,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",,9000,37,09,,BU,                 (D),NORTH CAROLINA,NOT SPECIFIED,,ON FARM,,,NORTH CAROLINA,TOTAL,,00000000,2019-02-06 15:00:06.000,,,CROPS,STATE,,,UNITED STATES,2016,NC,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
37,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,SOYBEANS,09,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",,9000,37,09,,BU,                 (D),NORTH CAROLINA,NOT SPECIFIED,,ON FARM,,,NORTH CAROLINA,TOTAL,,00000000,2019-02-06 15:00:06.000,,,CROPS,STATE,,,UNITED STATES,2015,NC,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
38,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,SOYBEANS,09,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",,9000,38,09,,BU,"5,500,000",NORTH DAKOTA,NOT SPECIFIED,,ON FARM,,,NORTH DAKOTA,TOTAL,,00000000,2026-01-12 12:00:00.000,,,CROPS,STATE,,,UNITED STATES,2025,ND,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
38,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,SOYBEANS,09,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",,9000,38,09,,BU,"4,550,000",NORTH DAKOTA,NOT SPECIFIED,,ON FARM,,,NORTH DAKOTA,TOTAL,,00000000,2025-01-10 12:00:00.000,,,CROPS,STATE,,,UNITED STATES,2024,ND,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
38,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,SOYBEANS,09,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",,9000,38,09,,BU,"3,200,000",NORTH DAKOTA,NOT SPECIFIED,,ON FARM,,,NORTH DAKOTA,TOTAL,,00000000,2024-01-09 15:00:00.000,,,CROPS,STATE,,,UNITED STATES,2023,ND,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
38,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,SOYBEANS,09,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",,9000,38,09,,BU,"730,000",NORTH DAKOTA,NOT SPECIFIED,,ON FARM,,,NORTH DAKOTA,TOTAL,,00000000,2024-01-09 15:00:00.000,,,CROPS,STATE,,,UNITED STATES,2022,ND,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
38,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,SOYBEANS,09,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",,9000,38,09,,BU,"1,900,000",NORTH DAKOTA,NOT SPECIFIED,,ON FARM,,,NORTH DAKOTA,TOTAL,,00000000,2024-01-09 15:00:00.000,,,CROPS,STATE,,,UNITED STATES,2021,ND,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
38,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,SOYBEANS,09,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",,9000,38,09,,BU,"10,500,000",NORTH DAKOTA,NOT SPECIFIED,,ON FARM,,,NORTH DAKOTA,TOTAL,,00000000,2024-01-09 15:00:00.000,,,CROPS,STATE,,,UNITED STATES,2020,ND,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
38,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,SOYBEANS,09,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",,9000,38,09,,BU,"16,000,000",NORTH DAKOTA,NOT SPECIFIED,,ON FARM,,,NORTH DAKOTA,TOTAL,,00000000,2024-01-09 15:00:00.000,,,CROPS,STATE,,,UNITED STATES,2019,ND,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
38,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,SOYBEANS,09,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",,9000,38,09,,BU,"3,800,000",NORTH DAKOTA,NOT SPECIFIED,,ON FARM,,,NORTH DAKOTA,TOTAL,,00000000,2019-02-06 15:00:06.000,,,CROPS,STATE,,,UNITED STATES,2018,ND,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
38,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,SOYBEANS,09,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",,9000,38,09,,BU,"9,800,000",NORTH DAKOTA,NOT SPECIFIED,,ON FARM,,,NORTH DAKOTA,TOTAL,,00000000,2019-02-06 15:00:06.000,,,CROPS,STATE,,,UNITED STATES,2017,ND,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
38,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,SOYBEANS,09,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",,9000,38,09,,BU,"360,000",NORTH DAKOTA,NOT SPECIFIED,,ON FARM,,,NORTH DAKOTA,TOTAL,,00000000,2019-02-06 15:00:06.000,,,CROPS,STATE,,,UNITED STATES,2016,ND,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
38,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,SOYBEANS,09,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",,9000,38,09,,BU,"1,300,000",NORTH DAKOTA,NOT SPECIFIED,,ON FARM,,,NORTH DAKOTA,TOTAL,,00000000,2019-02-06 15:00:06.000,,,CROPS,STATE,,,UNITED STATES,2015,ND,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
39,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,SOYBEANS,09,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",,9000,39,09,,BU,"5,100,000",OHIO,NOT SPECIFIED,,ON FARM,,,OHIO,TOTAL,,00000000,2026-01-12 12:00:00.000,,,CROPS,STATE,,,UNITED STATES,2025,OH,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
39,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,SOYBEANS,09,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",,9000,39,09,,BU,"6,000,000",OHIO,NOT SPECIFIED,,ON FARM,,,OHIO,TOTAL,,00000000,2025-01-10 12:00:00.000,,,CROPS,STATE,,,UNITED STATES,2024,OH,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
39,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,SOYBEANS,09,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",,9000,39,09,,BU,"3,100,000",OHIO,NOT SPECIFIED,,ON FARM,,,OHIO,TOTAL,,00000000,2024-01-09 15:00:00.000,,,CROPS,STATE,,,UNITED STATES,2023,OH,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
39,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,SOYBEANS,09,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",,9000,39,09,,BU,"4,300,000",OHIO,NOT SPECIFIED,,ON FARM,,,OHIO,TOTAL,,00000000,2024-01-09 15:00:00.000,,,CROPS,STATE,,,UNITED STATES,2022,OH,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
39,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,SOYBEANS,09,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",,9000,39,09,,BU,"2,100,000",OHIO,NOT SPECIFIED,,ON FARM,,,OHIO,TOTAL,,00000000,2024-01-09 15:00:00.000,,,CROPS,STATE,,,UNITED STATES,2021,OH,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
39,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,SOYBEANS,09,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",,9000,39,09,,BU,"8,600,000",OHIO,NOT SPECIFIED,,ON FARM,,,OHIO,TOTAL,,00000000,2024-01-09 15:00:00.000,,,CROPS,STATE,,,UNITED STATES,2020,OH,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
39,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,SOYBEANS,09,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",,9000,39,09,,BU,"16,000,000",OHIO,NOT SPECIFIED,,ON FARM,,,OHIO,TOTAL,,00000000,2024-01-09 15:00:00.000,,,CROPS,STATE,,,UNITED STATES,2019,OH,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
39,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,SOYBEANS,09,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",,9000,39,09,,BU,"4,900,000",OHIO,NOT SPECIFIED,,ON FARM,,,OHIO,TOTAL,,00000000,2019-02-06 15:00:06.000,,,CROPS,STATE,,,UNITED STATES,2018,OH,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
39,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,SOYBEANS,09,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",,9000,39,09,,BU,"5,100,000",OHIO,NOT SPECIFIED,,ON FARM,,,OHIO,TOTAL,,00000000,2019-02-06 15:00:06.000,,,CROPS,STATE,,,UNITED STATES,2017,OH,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
39,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,SOYBEANS,09,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",,9000,39,09,,BU,"3,400,000",OHIO,NOT SPECIFIED,,ON FARM,,,OHIO,TOTAL,,00000000,2019-02-06 15:00:06.000,,,CROPS,STATE,,,UNITED STATES,2016,OH,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
39,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,SOYBEANS,09,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",,9000,39,09,,BU,"2,500,000",OHIO,NOT SPECIFIED,,ON FARM,,,OHIO,TOTAL,,00000000,2019-02-06 15:00:06.000,,,CROPS,STATE,,,UNITED STATES,2015,OH,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
40,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,SOYBEANS,09,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",,9000,40,09,,BU,                 (D),OKLAHOMA,NOT SPECIFIED,,ON FARM,,,OKLAHOMA,TOTAL,,00000000,2026-01-12 12:00:00.000,,,CROPS,STATE,,,UNITED STATES,2025,OK,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
40,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,SOYBEANS,09,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",,9000,40,09,,BU,                 (D),OKLAHOMA,NOT SPECIFIED,,ON FARM,,,OKLAHOMA,TOTAL,,00000000,2025-01-10 12:00:00.000,,,CROPS,STATE,,,UNITED STATES,2024,OK,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
40,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,SOYBEANS,09,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",,9000,40,09,,BU,                 (D),OKLAHOMA,NOT SPECIFIED,,ON FARM,,,OKLAHOMA,TOTAL,,00000000,2024-01-09 15:00:00.000,,,CROPS,STATE,,,UNITED STATES,2023,OK,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
40,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,SOYBEANS,09,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",,9000,40,09,,BU,                 (D),OKLAHOMA,NOT SPECIFIED,,ON FARM,,,OKLAHOMA,TOTAL,,00000000,2024-01-09 15:00:00.000,,,CROPS,STATE,,,UNITED STATES,2022,OK,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
40,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,SOYBEANS,09,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",,9000,40,09,,BU,                 (D),OKLAHOMA,NOT SPECIFIED,,ON FARM,,,OKLAHOMA,TOTAL,,00000000,2024-01-09 15:00:00.000,,,CROPS,STATE,,,UNITED STATES,2021,OK,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
40,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,SOYBEANS,09,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",,9000,40,09,,BU,                 (D),OKLAHOMA,NOT SPECIFIED,,ON FARM,,,OKLAHOMA,TOTAL,,00000000,2024-01-09 15:00:00.000,,,CROPS,STATE,,,UNITED STATES,2020,OK,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
40,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,SOYBEANS,09,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",,9000,40,09,,BU,                 (D),OKLAHOMA,NOT SPECIFIED,,ON FARM,,,OKLAHOMA,TOTAL,,00000000,2024-01-09 15:00:00.000,,,CROPS,STATE,,,UNITED STATES,2019,OK,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
40,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,SOYBEANS,09,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",,9000,40,09,,BU,                 (D),OKLAHOMA,NOT SPECIFIED,,ON FARM,,,OKLAHOMA,TOTAL,,00000000,2019-02-06 15:00:06.000,,,CROPS,STATE,,,UNITED STATES,2018,OK,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
40,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,SOYBEANS,09,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",,9000,40,09,,BU,                 (D),OKLAHOMA,NOT SPECIFIED,,ON FARM,,,OKLAHOMA,TOTAL,,00000000,2019-02-06 15:00:06.000,,,CROPS,STATE,,,UNITED STATES,2017,OK,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
40,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,SOYBEANS,09,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",,9000,40,09,,BU,                 (D),OKLAHOMA,NOT SPECIFIED,,ON FARM,,,OKLAHOMA,TOTAL,,00000000,2019-02-06 15:00:06.000,,,CROPS,STATE,,,UNITED STATES,2016,OK,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
40,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,SOYBEANS,09,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",,9000,40,09,,BU,                 (D),OKLAHOMA,NOT SPECIFIED,,ON FARM,,,OKLAHOMA,TOTAL,,00000000,2019-02-06 15:00:06.000,,,CROPS,STATE,,,UNITED STATES,2015,OK,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
42,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,SOYBEANS,09,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",,9000,42,09,,BU,                 (D),PENNSYLVANIA,NOT SPECIFIED,,ON FARM,,,PENNSYLVANIA,TOTAL,,00000000,2026-01-12 12:00:00.000,,,CROPS,STATE,,,UNITED STATES,2025,PA,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
42,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,SOYBEANS,09,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",,9000,42,09,,BU,                 (D),PENNSYLVANIA,NOT SPECIFIED,,ON FARM,,,PENNSYLVANIA,TOTAL,,00000000,2025-01-10 12:00:00.000,,,CROPS,STATE,,,UNITED STATES,2024,PA,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
42,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,SOYBEANS,09,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",,9000,42,09,,BU,                 (D),PENNSYLVANIA,NOT SPECIFIED,,ON FARM,,,PENNSYLVANIA,TOTAL,,00000000,2024-01-09 15:00:00.000,,,CROPS,STATE,,,UNITED STATES,2023,PA,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
42,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,SOYBEANS,09,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",,9000,42,09,,BU,                 (D),PENNSYLVANIA,NOT SPECIFIED,,ON FARM,,,PENNSYLVANIA,TOTAL,,00000000,2024-01-09 15:00:00.000,,,CROPS,STATE,,,UNITED STATES,2022,PA,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
42,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,SOYBEANS,09,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",,9000,42,09,,BU,                 (D),PENNSYLVANIA,NOT SPECIFIED,,ON FARM,,,PENNSYLVANIA,TOTAL,,00000000,2024-01-09 15:00:00.000,,,CROPS,STATE,,,UNITED STATES,2021,PA,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
42,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,SOYBEANS,09,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",,9000,42,09,,BU,                 (D),PENNSYLVANIA,NOT SPECIFIED,,ON FARM,,,PENNSYLVANIA,TOTAL,,00000000,2024-01-09 15:00:00.000,,,CROPS,STATE,,,UNITED STATES,2020,PA,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
42,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,SOYBEANS,09,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",,9000,42,09,,BU,                 (D),PENNSYLVANIA,NOT SPECIFIED,,ON FARM,,,PENNSYLVANIA,TOTAL,,00000000,2024-01-09 15:00:00.000,,,CROPS,STATE,,,UNITED STATES,2019,PA,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
42,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,SOYBEANS,09,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",,9000,42,09,,BU,                 (D),PENNSYLVANIA,NOT SPECIFIED,,ON FARM,,,PENNSYLVANIA,TOTAL,,00000000,2019-02-06 15:00:06.000,,,CROPS,STATE,,,UNITED STATES,2018,PA,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
42,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,SOYBEANS,09,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",,9000,42,09,,BU,                 (D),PENNSYLVANIA,NOT SPECIFIED,,ON FARM,,,PENNSYLVANIA,TOTAL,,00000000,2019-02-06 15:00:06.000,,,CROPS,STATE,,,UNITED STATES,2017,PA,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
42,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,SOYBEANS,09,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",,9000,42,09,,BU,                 (D),PENNSYLVANIA,NOT SPECIFIED,,ON FARM,,,PENNSYLVANIA,TOTAL,,00000000,2019-02-06 15:00:06.000,,,CROPS,STATE,,,UNITED STATES,2016,PA,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
42,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,SOYBEANS,09,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",,9000,42,09,,BU,                 (D),PENNSYLVANIA,NOT SPECIFIED,,ON FARM,,,PENNSYLVANIA,TOTAL,,00000000,2019-02-06 15:00:06.000,,,CROPS,STATE,,,UNITED STATES,2015,PA,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
45,ALL PRODUCTION PRACTICES,ALL CLASSES,FIRST OF SEP,SOYBEANS,09,"SOYBEANS, ON FARM - STOCKS, MEASURED IN BU",,9000,45,09,,BU,                 (D),SOUTH CAROLINA,NOT SPECIFIED,,ON FARM,,,SOUTH CAROLINA,TOTAL,,00000000,2026-01-12 12:00:00.000,,,CROPS,STATE,,,UNITED STATES,2025,SC,POINT IN TIME,SURVEY,STOCKS,,FIELD CROPS
